Country,Year,Nuclear,Solar,Wind,Hydroelectricity,Other,Oil,Coal,Gas
Uzbekistan,2010,0,0,0,1,0,0,0,0
Uzbekistan,2011,0,0,0,1,0,0,0,0
Uzbekistan,2012,0,0,0,1,0,0,0,0
Uzbekistan,2013,0,0,0,1,0,0,0,0
Uzbekistan,2014,0,0,0,1,0,0,0,0
Uzbekistan,2015,0,0,0,1,0,0,0,0
Uzbekistan,2016,0,0,0,1,0,0,0,0
Uzbekistan,2017,0,0,0,1,0,0,0,0
Uzbekistan,2018,0,0,0,1,0,0,0,0
Uzbekistan,2019,0,0,0,1,0,0,0,0
Iran,1965,0,0,0,1,0,0,0,0
Iran,1966,0,0,0,1,0,0,0,0
Iran,1967,0,0,0,1,0,0,0,0
Iran,1968,0,0,0,1,0,0,0,0
Iran,1969,0,0,0,1,0,0,0,0
Iran,1970,0,0,0,1,0,0,0,0
Iran,1971,0,0,0,1,0,0,0,0
Iran,1972,0,0,0,1,0,0,0,0
Iran,1973,0,0,0,1,0,0,0,0
Iran,1974,0,0,0,1,0,0,0,0
Iran,1975,0,0,0,1,0,0,0,0
Iran,1976,0,0,0,1,0,0,0,0
Iran,1977,0,0,0,1,0,0,0,0
Iran,1978,0,0,0,1,0,0,0,0
Iran,1979,0,0,0,1,0,0,0,0
Iran,1980,0,0,0,1,0,0,0,0
Iran,1981,0,0,0,1,0,0,0,0
Iran,1982,0,0,0,1,0,0,0,0
Iran,1983,0,0,0,1,0,0,0,0
Iran,1984,0,0,0,1,0,0,0,0
Iran,1985,0,0,0,0.151670951,0,0.493573265,0.002570694,0.35218509
Iran,1986,0,0,0,0.1678487,0,0.456264775,0.002364066,0.373522459
Iran,1987,0,0,0,0.173333333,0,0.524444444,0.002222222,0.3
Iran,1988,0,0,0,0.174840085,0,0.396588486,0.002132196,0.426439232
Iran,1989,0,0,0,0.130097087,0,0.355339806,0.001941748,0.512621359
Iran,1990,0,0,0,0.128249567,0,0.344887348,0.001733102,0.525129983
Iran,1991,0,0,0,0.089171975,0,0.351910828,0.001592357,0.557324841
Iran,1992,0,0,0,0.136904762,0,0.308035714,0.001488095,0.553571429
Iran,1993,0,0,0,0.140562249,0,0.318607764,0.001338688,0.539491299
Iran,1994,0,0,0,0.085185185,0,0.330864198,0.001234568,0.582716049
Iran,1995,0,0,0,0.098457888,0,0.347568209,0.00118624,0.552787663
Iran,1996,0,0,0,0.098104794,0,0.353400223,0.001114827,0.547380156
Iran,1997,0,0,0,0.060824742,0,0.330927835,0.001030928,0.607216495
Iran,1998,0,0,0,0.073242188,0,0.224609375,0.000976563,0.701171875
Iran,1999,0,0,0,0.046363636,0,0.248181818,0.003636364,0.701818182
Iran,2000,0,0,0,0.031825796,0,0.280569514,0.004187605,0.683417085
Iran,2001,0,0,0,0.032131661,0,0.262539185,0.003918495,0.701410658
Iran,2002,0,0,0,0.057929037,0,0.228819696,0.003620565,0.709630702
Iran,2003,0,0,0,0.063282795,0,0.208965063,0.003295979,0.724456163
Iran,2004,0,0,0,0.07314075,0,0.21942225,0.003073141,0.70436386
Iran,2005,0,0,0.000564653,0.081309994,0,0.211180124,0.003387916,0.703557312
Iran,2006,0,0,0.000517063,0.09565667,0,0.253877973,0.003102378,0.646845915
Iran,2007,0,0,0.000492126,0.088582677,0,0.224901575,0.002952756,0.683070866
Iran,2008,0,0,0.000950119,0.035154394,0,0.320190024,0.001900238,0.641805226
Iran,2009,0,0,0.000901713,0.030207394,0,0.293507665,0.001803427,0.673579802
Iran,2010,0,0,0.000848176,0.043681086,0,0.209923664,0.001696353,0.743850721
Iran,2011,0.000424628,0,0.000849257,0.045435244,0,0.354989384,0.001698514,0.596602972
Iran,2012,0.006028939,0,0.000803859,0.050241158,0,0.326366559,0.001607717,0.614951768
Iran,2013,0.016615147,0,0.000772798,0.056414219,0,0.399536321,0.001931994,0.524729521
Iran,2014,0.014876633,0,0.000725689,0.052612482,0,0.230769231,0.001814224,0.699201742
Iran,2015,0.012491078,0,0.000713776,0.047466096,0,0.200927909,0.00178444,0.736616702
Iran,2016,0.022719329,0,0.001048584,0.053827333,0,0.13876267,0.001747641,0.781894443
Iran,2017,0.022928267,0.000327547,0.00098264,0.056338028,0,0.094660989,0.00196528,0.822797249
Iran,2018,0.021953548,0.000318167,0.000954502,0.036271079,0,0.273623926,0.001909004,0.664969774
Iran,2019,0.020081581,0.000627549,0.001255099,0.090994666,0,0.25917791,0.001882648,0.625980546
South Africa,1971,0,0,0,1,0,0,0,0
South Africa,1972,0,0,0,1,0,0,0,0
South Africa,1973,0,0,0,1,0,0,0,0
South Africa,1974,0,0,0,1,0,0,0,0
South Africa,1975,0,0,0,1,0,0,0,0
South Africa,1976,0,0,0,1,0,0,0,0
South Africa,1977,0,0,0,1,0,0,0,0
South Africa,1978,0,0,0,1,0,0,0,0
South Africa,1979,0,0,0,1,0,0,0,0
South Africa,1980,0,0,0,1,0,0,0,0
South Africa,1981,0,0,0,1,0,0,0,0
South Africa,1982,0,0,0,1,0,0,0,0
South Africa,1983,0,0,0,1,0,0,0,0
South Africa,1984,0.866666667,0,0,0.133333333,0,0,0,0
South Africa,1985,0.037508846,0,0,0.004246285,0,0,0.958244869,0
South Africa,1986,0.06010929,0,0,0.010928962,0,0,0.928961749,0
South Africa,1987,0.041168659,0,0,0.01062417,0,0,0.948207171,0
South Africa,1988,0.066964286,0,0,0.020408163,0,0.000637755,0.911989796,0
South Africa,1989,0.068349754,0,0,0.017241379,0,0,0.914408867,0
South Africa,1990,0.050816697,0,0,0.006049607,0,0,0.943133696,0
South Africa,1991,0.054654655,0,0,0.012012012,0,0,0.933333333,0
South Africa,1992,0.055755396,0,0,0.004796163,0,0,0.939448441,0
South Africa,1993,0.042099193,0,0,0.000576701,0,0,0.957324106,0
South Africa,1994,0.053829079,0,0,0.006104329,0,0,0.940066593,0
South Africa,1995,0.060949299,0,0,0.002696872,0,0,0.93635383,0
South Africa,1996,0.059626074,0,0,0.006568974,0.000505306,0,0.933299646,0
South Africa,1997,0.06066442,0,0,0.010110737,0.000481464,0,0.92874338,0
South Africa,1998,0.067028093,0,0,0.007885658,0.000985707,0,0.924100542,0
South Africa,1999,0.063872255,0,0,0.003493014,0.000998004,0,0.931636727,0
South Africa,2000,0.062560154,0,0,0.005293551,0.00240616,0,0.929740135,0
South Africa,2001,0.051417588,0,0,0.008169149,0.001922153,0,0.93849111,0
South Africa,2002,0.054894785,0,0,0.009606587,0.002287283,0,0.933211345,0
South Africa,2003,0.054930796,0,0,0.003460208,0.001730104,0,0.939878893,0
South Africa,2004,0.055624741,0,0,0.00373599,0.00166044,0,0.938978829,0
South Africa,2005,0.046694215,0,0,0.005371901,0.001652893,0,0.945867769,0.000413223
South Africa,2006,0.039872408,0,0,0.011562998,0.001594896,0,0.946969697,0
South Africa,2007,0.043378119,0,0,0.011132438,0.001535509,0.004606526,0.938963532,0.000383877
South Africa,2008,0.050880626,0,0,0.005088063,0.001956947,0.000391389,0.941291585,0.000391389
South Africa,2009,0.05188488,0,0,0.006080259,0.001621403,0,0.940413458,0
South Africa,2010,0.052631579,0,0,0.004288499,0.001559454,0.000779727,0.937621832,0.003118908
South Africa,2011,0.049691834,0.000385208,0,0.011941448,0.001540832,0.002696456,0.93027735,0.003466872
South Africa,2012,0.051000392,0.000392311,0,0.003923107,0.001569243,0.007453903,0.928599451,0.007061593
South Africa,2013,0.055687204,0.000789889,0,0.004344392,0.001974724,0.014218009,0.911137441,0.011848341
South Africa,2014,0.054848967,0.004372019,0.004372019,0.007154213,0.001589825,0.014705882,0.90063593,0.012321145
South Africa,2015,0.049372724,0.01092675,0.012545528,0.003237556,0.001618778,0.015783084,0.890327803,0.016187778
South Africa,2016,0.063753007,0.013231756,0.016840417,0.002806736,0.001603849,0,0.894947875,0.006816359
South Africa,2017,0.062998405,0.017145136,0.023524721,0.003588517,0.00199362,0.000398724,0.88277512,0.007575758
South Africa,2018,0.044082605,0.019459889,0.027402701,0.003177125,0.001588562,0.004765687,0.89197776,0.007545671
South Africa,2019,0.057258065,0.021370968,0.027822581,0.003225806,0.001612903,0.00483871,0.876209677,0.00766129
China,1965,0,0,0,1,0,0,0,0
China,1966,0,0,0,1,0,0,0,0
China,1967,0,0,0,1,0,0,0,0
China,1968,0,0,0,1,0,0,0,0
China,1969,0,0,0,1,0,0,0,0
China,1970,0,0,0,1,0,0,0,0
China,1971,0,0,0,1,0,0,0,0
China,1972,0,0,0,1,0,0,0,0
China,1973,0,0,0,1,0,0,0,0
China,1974,0,0,0,1,0,0,0,0
China,1975,0,0,0,1,0,0,0,0
China,1976,0,0,0,1,0,0,0,0
China,1977,0,0,0,1,0,0,0,0
China,1978,0,0,0,1,0,0,0,0
China,1979,0,0,0,1,0,0,0,0
China,1980,0,0,0,1,0,0,0,0
China,1981,0,0,0,1,0,0,0,0
China,1982,0,0,0,1,0,0,0,0
China,1983,0,0,0,1,0,0,0,0
China,1984,0,0,0,1,0,0,0,0
China,1985,0,0,0,0.224981738,0,0.138056976,0.634526418,0.002434867
China,1986,0,0,0,0.210233593,0,0.119466073,0.666518354,0.00378198
China,1987,0,0,0,0.201126307,0,0.109814964,0.683628319,0.00543041
China,1988,0,0,0,0.200256739,0,0.110581331,0.685310838,0.003851091
China,1989,0,0,0,0.20246238,0,0.098495212,0.692715458,0.006326949
China,1990,0,0,0,0.203927249,0.000160953,0.081120232,0.710284887,0.00450668
China,1991,0,0,0,0.184059041,0.000147601,0.076605166,0.735645756,0.003542435
China,1992,0,0,0.000132644,0.173365168,0.000132644,0.070566388,0.752487067,0.00331609
China,1993,0.001971657,0,0.000246457,0.187060998,0.000123229,0.080714726,0.726062847,0.003820086
China,1994,0.015949995,0,0.000431081,0.180407371,0.000538851,0.051945253,0.747278802,0.003448647
China,1995,0.012711023,0,0.000595829,0.189275074,0.002979146,0.054716981,0.7367428,0.002979146
China,1996,0.013224822,0,9.25E-05,0.173864792,0.001387219,0.046610561,0.762230648,0.002589476
China,1997,0.012681638,0,0.000176134,0.172611185,0.002377807,0.041479524,0.763540291,0.007133421
China,1998,0.012081227,0,0.00034273,0.170422415,0.002142062,0.045754434,0.764030503,0.00522663
China,1999,0.012022916,0,0.000403454,0.158637941,0.002017268,0.040587428,0.782457839,0.003873154
China,2000,0.012319268,0,0.000442608,0.164060195,0.001844202,0.034892299,0.78216288,0.004278548
China,2001,0.011818734,0,0.000472749,0.187343824,0.001755926,0.032754778,0.762544742,0.003309246
China,2002,0.01517625,0,0.000483705,0.174133865,0.001511579,0.030654816,0.775500333,0.002539452
China,2003,0.022663038,5.23E-05,0.000523396,0.148487386,0.001308489,0.028682089,0.795561604,0.002721658
China,2004,0.022920165,4.54E-05,0.000590024,0.160441156,0.001134662,0.029728135,0.781736486,0.003403985
China,2005,0.02123915,4.00E-05,0.00075997,0.158793648,0.002119915,0.020199192,0.79200832,0.004839806
China,2006,0.019123395,3.49E-05,0.001291178,0.152079844,0.002477666,0.013225851,0.803461753,0.008305416
China,2007,0.018923696,3.05E-05,0.001676012,0.147885178,0.003016821,0.008562896,0.809574598,0.010330327
China,2008,0.019565777,5.72E-05,0.003747247,0.18221345,0.004262136,0.005377728,0.774879144,0.009897308
China,2009,0.018870972,8.08E-05,0.007429941,0.165719977,0.005626296,0.003257329,0.783777963,0.015236762
China,2010,0.017839658,0.000167172,0.011797578,0.169894682,0.005946553,0.003558379,0.772239868,0.01855611
China,2011,0.018587598,0.000554217,0.015795195,0.146654445,0.005883231,0.002579242,0.786754205,0.023191866
China,2012,0.019789821,0.000724754,0.020736028,0.173699469,0.006059752,0.002194395,0.754590111,0.022205669
China,2013,0.020614935,0.001553053,0.025569915,0.168173498,0.006859319,0.001848873,0.753859523,0.021520883
China,2014,0.023091325,0.00407392,0.027702656,0.183707787,0.008026489,0.001646904,0.728642258,0.023108661
China,2015,0.029613504,0.006824582,0.032066898,0.192556886,0.009347086,0.00167591,0.699079113,0.02883602
China,2016,0.035001888,0.010917568,0.039549507,0.189341827,0.010195203,0.001707409,0.682372642,0.030913956
China,2017,0.037829925,0.017961972,0.046444963,0.177652745,0.012137292,0.001509538,0.675479926,0.030983639
China,2018,0.041454126,0.024858424,0.051403117,0.16847238,0.013166955,0.000772874,0.669589534,0.030282591
China,2019,0.046824853,0.030052774,0.054479045,0.170500477,0.013804402,0.000805704,0.651774564,0.031758181
India,1965,0,0,0,1,0,0,0,0
India,1966,0,0,0,1,0,0,0,0
India,1967,0,0,0,1,0,0,0,0
India,1968,0,0,0,1,0,0,0,0
India,1969,0.023809524,0,0,0.976190476,0,0,0,0
India,1970,0.041009464,0,0,0.958990536,0,0,0,0
India,1971,0.029069767,0,0,0.970930233,0,0,0,0
India,1972,0.027027027,0,0,0.972972973,0,0,0,0
India,1973,0.054794521,0,0,0.945205479,0,0,0,0
India,1974,0.051428571,0,0,0.948571429,0,0,0,0
India,1975,0.050239234,0,0,0.949760766,0,0,0,0
India,1976,0.061085973,0,0,0.938914027,0,0,0,0
India,1977,0.040254237,0,0,0.959745763,0,0,0,0
India,1978,0.039316239,0,0,0.960683761,0,0,0,0
India,1979,0.040707965,0,0,0.959292035,0,0,0,0
India,1980,0.041522491,0,0,0.958477509,0,0,0,0
India,1981,0.040584416,0,0,0.959415584,0,0,0,0
India,1982,0.042226488,0,0,0.957773512,0,0,0,0
India,1983,0.060665362,0,0,0.939334638,0,0,0,0
India,1984,0.06932409,0,0,0.93067591,0,0,0,0
India,1985,0.024141631,0,0,0.277896996,0,0.063841202,0.622317597,0.011802575
India,1986,0.024666996,0,0,0.259496793,0,0.05673409,0.640848545,0.018253577
India,1987,0.023692445,0,0,0.219043362,0,0.055431381,0.683057667,0.018775145
India,1988,0.025279735,0,0,0.226274347,0,0.050973891,0.682552839,0.014919188
India,1989,0.014678899,0,0,0.23266055,0,0.046972477,0.678899083,0.026788991
India,1990,0.022245395,0,0,0.230795968,0,0.04622871,0.665971498,0.034758429
India,1991,0.016853933,0,0.00031211,0.230649189,0.00031211,0.041822722,0.668227216,0.041822722
India,1992,0.018979834,0,0.00029656,0.207888493,0.00029656,0.043890866,0.680308422,0.048339265
India,1993,0.017117615,0,0.000276091,0.195196024,0.000828272,0.039204859,0.69795693,0.04942021
India,1994,0.012632122,0,0.000515597,0.206754318,0.001031194,0.040474349,0.682134571,0.05645785
India,1995,0.017794428,0,0.001170686,0.177710138,0.001404823,0.03933505,0.693748537,0.068836338
India,1996,0.018953069,0,0.002030686,0.155911552,0.001805054,0.04467509,0.704422383,0.072202166
India,1997,0.021526002,0,0.002131287,0.149616368,0.002131287,0.044543905,0.694373402,0.085677749
India,1998,0.022569788,0,0.002177787,0.16551178,0.002573748,0.041575926,0.666204712,0.09938626
India,1999,0.023209064,0,0.00255848,0.150219298,0.003106725,0.045321637,0.667763158,0.107821637
India,2000,0.027646544,0,0.00279965,0.134733158,0.002974628,0.051093613,0.682764654,0.097987752
India,2001,0.032247057,0,0.003583006,0.122845931,0.003583006,0.045725985,0.696638799,0.095376216
India,2002,0.031824147,0,0.003444882,0.112368766,0.003444882,0.045767717,0.699967192,0.103182415
India,2003,0.02836546,0,0.004074596,0.108603667,0.004231312,0.048738442,0.691897822,0.114088701
India,2004,0.030502649,0,0.007446656,0.144064156,0.004725763,0.040526994,0.663038809,0.109694974
India,2005,0.025124202,0,0.008516678,0.138254081,0.005677786,0.036053939,0.67920511,0.107168204
India,2006,0.023643203,0,0.012493283,0.151262762,0.007522837,0.025658248,0.679070392,0.100349275
India,2007,0.022353384,0.000125581,0.014692955,0.153962075,0.00929298,0.016827829,0.669722466,0.11302273
India,2008,0.018346409,0.0001207,0.017380809,0.13904647,0.011225106,0.018467109,0.691732046,0.103681352
India,2009,0.01909742,0.000113675,0.018529044,0.120836649,0.013186314,0.01489144,0.694668637,0.118676822
India,2010,0.02464,0.000106667,0.0208,0.115946667,0.015253333,0.01152,0.685866667,0.125866667
India,2011,0.031138188,0.00077362,0.023208587,0.127357122,0.016536118,0.00909003,0.678174258,0.113722077
India,2012,0.030316908,0.001923429,0.025096171,0.106063382,0.018226781,0.009250779,0.720919582,0.088202968
India,2013,0.029052521,0.002966324,0.026173443,0.115163148,0.019630082,0.009335195,0.73983598,0.057843308
India,2014,0.027496038,0.003882726,0.026545166,0.110142631,0.019572108,0.008954041,0.752694136,0.050713154
India,2015,0.02907683,0.005010629,0.024825387,0.101199514,0.019587003,0.006908594,0.764196781,0.049195263
India,2016,0.027038596,0.008275665,0.031033745,0.091603053,0.017692802,0.006634801,0.765927089,0.05179425
India,2017,0.025381744,0.01459111,0.035697319,0.09216152,0.016966407,0.006854428,0.758466237,0.049881235
India,2018,0.025206292,0.023401238,0.03887313,0.089994843,0.01689015,0.005479629,0.752514183,0.047640536
India,2019,0.029000385,0.029706147,0.040613371,0.103811113,0.016296677,0.005261132,0.729757475,0.045553702
Indonesia,1965,0,0,0,1,0,0,0,0
Indonesia,1966,0,0,0,1,0,0,0,0
Indonesia,1967,0,0,0,1,0,0,0,0
Indonesia,1968,0,0,0,1,0,0,0,0
Indonesia,1969,0,0,0,1,0,0,0,0
Indonesia,1970,0,0,0,1,0,0,0,0
Indonesia,1971,0,0,0,1,0,0,0,0
Indonesia,1972,0,0,0,1,0,0,0,0
Indonesia,1973,0,0,0,1,0,0,0,0
Indonesia,1974,0,0,0,1,0,0,0,0
Indonesia,1975,0,0,0,1,0,0,0,0
Indonesia,1976,0,0,0,1,0,0,0,0
Indonesia,1977,0,0,0,1,0,0,0,0
Indonesia,1978,0,0,0,1,0,0,0,0
Indonesia,1979,0,0,0,1,0,0,0,0
Indonesia,1980,0,0,0,1,0,0,0,0
Indonesia,1981,0,0,0,1,0,0,0,0
Indonesia,1982,0,0,0,1,0,0,0,0
Indonesia,1983,0,0,0,1,0,0,0,0
Indonesia,1984,0,0,0,1,0,0,0,0
Indonesia,1985,0,0,0,0.170731707,0,0.402439024,0.317073171,0.109756098
Indonesia,1986,0,0,0,0.244565217,0,0.364130435,0.288043478,0.10326087
Indonesia,1987,0,0,0,0.221153846,0,0.375,0.298076923,0.105769231
Indonesia,1988,0,0,0,0.201612903,0,0.387096774,0.306451613,0.10483871
Indonesia,1989,0,0,0,0.221052632,0,0.375438596,0.298245614,0.105263158
Indonesia,1990,0,0,0,0.196374622,0.033232628,0.371601208,0.296072508,0.102719033
Indonesia,1991,0,0,0,0.194736842,0.028947368,0.373684211,0.289473684,0.113157895
Indonesia,1992,0,0,0,0.23880597,0.027363184,0.370646766,0.28358209,0.07960199
Indonesia,1993,0,0,0,0.22418136,0.027707809,0.370277078,0.269521411,0.108312343
Indonesia,1994,0,0,0,0.174291939,0.034858388,0.244008715,0.278867102,0.267973856
Indonesia,1995,0,0,0,0.153136531,0.040590406,0.158671587,0.265682657,0.381918819
Indonesia,1996,0,0,0,0.149405772,0.039049236,0.156196944,0.283531409,0.371816638
Indonesia,1997,0,0,0,0.083451202,0.038189533,0.169731259,0.289957567,0.418670438
Indonesia,1998,0,0,0,0.13559322,0.043024772,0.123859192,0.292046936,0.40547588
Indonesia,1999,0,0,0,0.123957092,0.046483909,0.116805721,0.313468415,0.399284863
Indonesia,2000,0,0,0,0.107181136,0.052518757,0.13397642,0.364415863,0.341907824
Indonesia,2001,0,0,0,0.115044248,0.05899705,0.12979351,0.370698132,0.32546706
Indonesia,2002,0,0,0,0.091581869,0.057354302,0.150786309,0.396854764,0.303422757
Indonesia,2003,0,0,0,0.080530973,0.055752212,0.153982301,0.411504425,0.298230088
Indonesia,2004,0,0,0,0.080698835,0.055740433,0.154742097,0.400998336,0.3078203
Indonesia,2005,0,0,0,0.083921569,0.051764706,0.135686275,0.40627451,0.322352941
Indonesia,2006,0,0,0,0.072126221,0.050338092,0.13298272,0.441021788,0.30353118
Indonesia,2007,0,0,0,0.079353933,0.049157303,0.128511236,0.448735955,0.294241573
Indonesia,2008,0,0,0,0.077026122,0.055592766,0.139316812,0.411922304,0.316141996
Indonesia,2009,0,0,0,0.072704082,0.059311224,0.126913265,0.420280612,0.320790816
Indonesia,2010,0,0,0,0.103062426,0.055359246,0.112485277,0.403415783,0.325677267
Indonesia,2011,0,0,0,0.067648663,0.051827605,0.124931806,0.442444081,0.313147845
Indonesia,2012,0,0,0,0.063936064,0.047952048,0.107892108,0.51048951,0.26973027
Indonesia,2013,0,0,0,0.078204535,0.043961129,0.095788987,0.515039334,0.267006016
Indonesia,2014,0,0,0,0.066520788,0.04463895,0.101094092,0.52297593,0.264770241
Indonesia,2015,0,0,0,0.058622165,0.044073599,0.137355584,0.533590073,0.226358579
Indonesia,2016,0,0,0,0.07552504,0.044426494,0.093699515,0.546849758,0.239499192
Indonesia,2017,0,0,0,0.073141958,0.05151396,0.074321667,0.581989776,0.219032639
Indonesia,2018,0,0,0.000749625,0.062968516,0.053973013,0.067841079,0.59970015,0.214767616
Indonesia,2019,0,0.000358551,0.000717103,0.060953747,0.056292578,0.062029401,0.63463607,0.185012549
Japan,1965,0,0,0,1,0,0,0,0
Japan,1966,0.0075,0,0,0.9925,0,0,0,0
Japan,1967,0.00867052,0,0,0.99132948,0,0,0,0
Japan,1968,0.013422819,0,0,0.986577181,0,0,0,0
Japan,1969,0.014379085,0,0,0.985620915,0,0,0,0
Japan,1970,0.057356608,0,0,0.940149626,0.002493766,0,0,0
Japan,1971,0.086580087,0,0,0.911255411,0.002164502,0,0,0
Japan,1972,0.10021097,0,0,0.897679325,0.002109705,0,0,0
Japan,1973,0.126302083,0,0,0.869791667,0.00390625,0,0,0
Japan,1974,0.191820837,0,0,0.805258033,0.00292113,0,0,0
Japan,1975,0.230486685,0,0,0.76584022,0.003673095,0,0,0
Japan,1976,0.288738357,0,0,0.707874682,0.00338696,0,0,0
Japan,1977,0.301330798,0,0,0.69391635,0.004752852,0,0,0
Japan,1978,0.455803228,0,0,0.538047656,0.006149116,0,0,0
Japan,1979,0.462549277,0,0,0.53022339,0.007227332,0,0,0
Japan,1980,0.480232558,0,0,0.513372093,0.006395349,0,0,0
Japan,1981,0.497450425,0,0,0.49631728,0.006232295,0,0,0
Japan,1982,0.528107272,0,0,0.420835482,0.051057246,0,0,0
Japan,1983,0.545324427,0,0,0.402194656,0.052480916,0,0,0
Japan,1984,0.616055046,0,0,0.328440367,0.055504587,0,0,0
Japan,1985,0.239495798,0,0,0.12439976,0.019057623,0.275960384,0.149009604,0.192076831
Japan,1986,0.246718377,0,0,0.12052506,0.020584726,0.269689737,0.147374702,0.195107399
Japan,1987,0.264776077,0,0,0.105011933,0.020777762,0.269268567,0.150638776,0.189526885
Japan,1988,0.232704403,0,0,0.120835006,0.021410411,0.285026094,0.150140506,0.189883581
Japan,1989,0.234359233,0,0,0.115665994,0.021442987,0.292381433,0.147452069,0.188698285
Japan,1990,0.223037249,0,0,0.099598854,0.012951289,0.329512894,0.136733524,0.198166189
Japan,1991,0.231863126,0,0,0.104877236,0.012998556,0.305966004,0.139540051,0.204755027
Japan,1992,0.239197531,0,0,0.088183422,0.013117284,0.31095679,0.145502646,0.203042328
Japan,1993,0.271243977,0,0,0.101401664,0.012702584,0.261498029,0.153526062,0.199627683
Japan,1994,0.265310316,0,0,0.066276202,0.013871763,0.288840937,0.161117961,0.20458282
Japan,1995,0.287330996,0,0,0.078918378,0.014321482,0.24907361,0.16885328,0.201502253
Japan,1996,0.291371855,9.83E-05,0,0.07586478,0.014937107,0.233195755,0.175314465,0.209217767
Japan,1997,0.308608762,9.61E-05,0,0.083013067,0.01575711,0.200710992,0.180726364,0.211087625
Japan,1998,0.311633687,9.56E-05,0,0.085173502,0.015486091,0.183921231,0.183730045,0.219959851
Japan,1999,0.297226387,0.000187406,0,0.078523238,0.015461019,0.181034483,0.198275862,0.229291604
Japan,2000,0.293506255,0.000275938,9.20E-05,0.07772259,0.014808683,0.165011038,0.215139809,0.233443709
Japan,2001,0.299336882,0.000466984,0.000280191,0.076118427,0.014943495,0.141029233,0.232744933,0.235079854
Japan,2002,0.287873237,0.000641143,0.000366367,0.073823045,0.015479025,0.155889357,0.238230445,0.22769738
Japan,2003,0.212622436,0.000924044,0.000739235,0.085474034,0.016540381,0.168730364,0.266124561,0.248844945
Japan,2004,0.257382067,0.001170328,0.001260353,0.082553115,0.016294562,0.150522146,0.262063378,0.228754051
Japan,2005,0.25625328,0.001399335,0.001661711,0.067867763,0.018978485,0.159699143,0.275581599,0.218558685
Japan,2006,0.263440395,0.001731452,0.001818024,0.076876461,0.018613107,0.131850056,0.266210718,0.239459787
Japan,2007,0.238624701,0.001967157,0.002309271,0.063718782,0.018987342,0.156260691,0.267704413,0.250427643
Japan,2008,0.213866939,0.002209194,0.002464101,0.063896678,0.018098394,0.144447277,0.281247345,0.273770074
Japan,2009,0.247879444,0.002707093,0.003068038,0.063616676,0.018317993,0.094297058,0.279371955,0.290741743
Japan,2010,0.255059316,0.003489184,0.003401954,0.077198186,0.01901605,0.088276343,0.272766923,0.280792045
Japan,2011,0.148889498,0.004935563,0.00411297,0.075404442,0.019285257,0.147061512,0.257380495,0.342930262
Japan,2012,0.016414372,0.006748131,0.004285975,0.070308225,0.020153201,0.187488601,0.301659675,0.39294182
Japan,2013,0.013531047,0.011955514,0.004726599,0.073493976,0.02150139,0.15291937,0.332900834,0.38897127
Japan,2014,0,0.022251681,0.0047344,0.077360098,0.022346369,0.115045924,0.334343339,0.42391819
Japan,2015,0.004399687,0.033730935,0.005084083,0.083887368,0.027864685,0.101290575,0.338971451,0.404771216
Japan,2016,0.01799695,0.044026436,0.006202339,0.075343162,0.018912049,0.093746823,0.342653787,0.401118454
Japan,2017,0.029305136,0.054582075,0.006344411,0.079758308,0.021450151,0.06998993,0.334239678,0.404330312
Japan,2018,0.04894826,0.065895723,0.007377131,0.080749676,0.023327684,0.065995414,0.322001794,0.385704317
Japan,2019,0.065995976,0.075754527,0.008651911,0.074346076,0.037525151,0.044969819,0.328169014,0.364587525
Pakistan,1965,0,0,0,1,0,0,0,0
Pakistan,1966,0,0,0,1,0,0,0,0
Pakistan,1967,0,0,0,1,0,0,0,0
Pakistan,1968,0,0,0,1,0,0,0,0
Pakistan,1969,0,0,0,1,0,0,0,0
Pakistan,1970,0,0,0,1,0,0,0,0
Pakistan,1971,0,0,0,1,0,0,0,0
Pakistan,1972,0.047619048,0,0,0.952380952,0,0,0,0
Pakistan,1973,0.086956522,0,0,0.913043478,0,0,0,0
Pakistan,1974,0.104166667,0,0,0.895833333,0,0,0,0
Pakistan,1975,0.109090909,0,0,0.890909091,0,0,0,0
Pakistan,1976,0.086206897,0,0,0.913793103,0,0,0,0
Pakistan,1977,0.045454545,0,0,0.954545455,0,0,0,0
Pakistan,1978,0.025,0,0,0.975,0,0,0,0
Pakistan,1979,0.011627907,0,0,0.988372093,0,0,0,0
Pakistan,1980,0.011111111,0,0,0.988888889,0,0,0,0
Pakistan,1981,0.021052632,0,0,0.978947368,0,0,0,0
Pakistan,1982,0.018867925,0,0,0.981132075,0,0,0,0
Pakistan,1983,0.024193548,0,0,0.975806452,0,0,0,0
Pakistan,1984,0.0234375,0,0,0.9765625,0,0,0,0
Pakistan,1985,0.029850746,0,0,0.970149254,0,0,0,0
Pakistan,1986,0.038461538,0,0,0.961538462,0,0,0,0
Pakistan,1987,0.017964072,0,0,0.982035928,0,0,0,0
Pakistan,1988,0.011494253,0,0,0.988505747,0,0,0,0
Pakistan,1989,0.005714286,0,0,0.994285714,0,0,0,0
Pakistan,1990,0.022857143,0,0,0.977142857,0,0,0,0
Pakistan,1991,0.021390374,0,0,0.978609626,0,0,0,0
Pakistan,1992,0.029268293,0,0,0.970731707,0,0,0,0
Pakistan,1993,0.01793722,0,0,0.98206278,0,0,0,0
Pakistan,1994,0.027149321,0,0,0.972850679,0,0,0,0
